"country","year","iso3c","population_growth","gni_per_capita","fertility_rate","old_age_dependency","female_lfpr","life_expectancy_at_birth_2023","SIGI_2023","new_mothers_cash_benefit_perc_2015-2023","education_female","financial_inclusion_female","unpaid_work_share_female","labour_part_female","mat_leave_14weeks","mat_leave_length","pat_leave_available","pat_leave_length","parental_leave"
"Saudi Arabia",2016,"SAU",3.74506540506437,23940,2.65,3.03777393943045,22.866,78.7321,59.2,NA,59,63,NA,22,0,70,1,1,"No"
"Saudi Arabia",2017,"SAU",0.0747825622238132,23130,2.67,3.14281679377222,19.857,78.7321,59.2,NA,59,63,NA,22,0,70,1,3,"No"
"Saudi Arabia",2018,"SAU",-2.5537682578428,26570,2.67,3.30857818632274,21.824,78.7321,59.2,NA,59,63,NA,22,0,70,1,3,"No"
"Saudi Arabia",2019,"SAU",-0.439701419074031,29140,2.49,3.4126633949533,24.365,78.7321,59.2,NA,59,63,NA,22,0,70,1,3,"No"
"Saudi Arabia",2020,"SAU",4.833138517103,26940,2.27,3.50424445048,29.308,78.7321,59.2,NA,59,63,NA,22,0,70,1,3,"No"
"Saudi Arabia",2021,"SAU",-2.46456261487283,30480,2.17,3.62806576251194,34.219,78.7321,59.2,NA,59,63,NA,22,0,70,1,3,"No"
"Saudi Arabia",2022,"SAU",4.41891994509507,35110,2.14,3.71973104337477,34.099,78.7321,59.2,NA,59,63,NA,22,0,70,1,3,"No"
"Saudi Arabia",2023,"SAU",4.63821572656175,36330,2.28,3.85794559170086,34.112,78.7321,59.2,NA,59,63,NA,22,0,70,1,3,"No"
"Seychelles",2015,"SYC",2.22979505321923,14750,2.31,9.86105086824511,NA,72.862,NA,NA,44,NA,NA,NA,1,98,0,0,"No"
"Seychelles",2016,"SYC",1.33763477950025,15630,2.39,9.88574120972967,NA,72.862,NA,NA,44,NA,NA,NA,1,98,0,0,"No"
"Seychelles",2017,"SYC",1.22403375818123,16180,2.41,9.93958405948646,NA,72.862,NA,NA,44,NA,NA,NA,1,98,1,7,"No"
"Seychelles",2018,"SYC",0.954291917891324,17620,2.41,10.053328350271,NA,72.862,NA,NA,44,NA,NA,NA,1,98,1,7,"No"
"Seychelles",2019,"SYC",0.887925293341637,18700,2.36,10.244903192717,NA,72.862,NA,NA,44,NA,NA,NA,1,112,1,14,"No"
"Seychelles",2020,"SYC",0.853707878128979,15400,2.29,10.5488632507635,NA,72.862,NA,NA,44,NA,NA,NA,1,112,1,14,"No"
"Seychelles",2021,"SYC",0.805183391179401,14950,2.46,11.0125407715668,NA,72.862,NA,NA,44,NA,NA,NA,1,112,1,14,"No"
"Seychelles",2022,"SYC",NA,14700,2.01,11.3883609481944,NA,72.862,NA,NA,44,NA,NA,NA,1,112,1,14,"No"
"Seychelles",2023,"SYC",-0.0876274304874622,16400,2.02,11.6466097837125,NA,72.862,NA,NA,44,NA,NA,NA,1,112,1,14,"No"
"Singapore",2015,"SGP",1.18637693749822,53160,1.24,11.4891426032608,61.305,83.7362,45,89.3,81,97,NA,62,1,98,1,7,"Yes"
"Singapore",2016,"SGP",1.29743609938602,53470,1.2,12.107956919257,61.313,83.7362,45,89.3,81,97,NA,62,1,98,1,7,"Yes"
"Singapore",2017,"SGP",0.0885954699924263,55230,1.16,12.8383872844393,60.807,83.7362,45,89.3,81,97,NA,62,1,98,1,7,"Yes"
"Singapore",2018,"SGP",0.469704298714121,56360,1.14,13.5821491189877,60.889,83.7362,45,89.3,81,97,NA,62,1,91,1,14,"Yes"
"Singapore",2019,"SGP",1.14428330688929,58430,1.14,14.2882283779185,61.822,83.7362,45,89.3,81,97,NA,62,1,84,1,14,"Yes"
"Singapore",2020,"SGP",-0.311904961250833,55780,1.1,15.1952679757198,61.72,83.7362,45,89.3,81,97,NA,62,1,84,1,14,"Yes"
"Singapore",2021,"SGP",-4.17033630017526,65010,1.12,16.2203521552397,64.409,83.7362,45,89.3,81,97,NA,62,1,84,1,14,"Yes"
"Singapore",2022,"SGP",3.30862052439523,66910,1.04,16.8529336310715,62.921,83.7362,45,89.3,81,97,NA,62,1,84,1,14,"Yes"
"Singapore",2023,"SGP",4.85831607781442,69850,0.97,17.4332629423088,61.973,83.7362,45,89.3,81,97,NA,62,1,84,1,14,"Yes"
"Slovakia",2015,"SVK",0.0950338786482762,17800,1.4,20.0641245028756,51.931,78.3414,14.2,100,87,94,NA,56,1,238,0,0,"Yes"
"Slovakia",2016,"SVK",0.128922329956911,16900,1.48,20.9669052942893,52.511,78.3414,14.2,100,87,94,NA,56,1,238,0,0,"Yes"
"Slovakia",2017,"SVK",0.155178995687406,16710,1.52,21.9479063549341,52.626,78.3414,14.2,100,87,94,NA,56,1,238,0,0,"Yes"
"Slovakia",2018,"SVK",0.138508159611326,18460,1.54,22.9301574444198,52.241,78.3414,14.2,100,87,94,NA,56,1,238,0,0,"Yes"
"Slovakia",2019,"SVK",0.135328072840865,19230,1.57,23.9293582031718,52.171,78.3414,14.2,100,87,94,NA,56,1,238,0,0,"Yes"
"Slovakia",2020,"SVK",0.0857694756149868,19420,1.59,24.8794866434145,51.795,78.3414,14.2,100,87,94,NA,56,1,238,0,0,"Yes"
"Slovakia",2021,"SVK",-0.212358807611049,21010,1.63,25.6541011925274,54.62,78.3414,14.2,100,87,94,NA,56,1,238,0,0,"Yes"
"Slovakia",2022,"SVK",-0.284860959688394,21840,1.57,26.4374938711877,55.692,78.3414,14.2,100,87,94,NA,56,1,238,0,0,"Yes"
"Slovakia",2023,"SVK",-0.0923148510113108,23100,1.49,27.3323647496168,55.721,78.3414,14.2,100,87,94,NA,56,1,238,0,0,"Yes"
"Slovenia",2015,"SVN",0.075190689011533,22080,1.57,26.8299194848415,52.275,81.6034,17.6,96,83,98,NA,54,1,105,1,21,"Yes"
"Slovenia",2016,"SVN",0.0731972072415279,21610,1.58,27.8081518165259,52.113,81.6034,17.6,96,83,98,NA,54,1,105,1,21,"Yes"
"Slovenia",2017,"SVN",0.0651590392490152,22040,1.62,28.7957228193309,53.539,81.6034,17.6,96,83,98,NA,54,1,105,1,21,"Yes"
"Slovenia",2018,"SVN",0.362584395134764,24510,1.6,29.7341419284877,53.719,81.6034,17.6,96,83,98,NA,54,1,105,1,21,"Yes"
"Slovenia",2019,"SVN",0.696304046333357,25900,1.61,30.5218124955827,53.382,81.6034,17.6,96,83,98,NA,54,1,105,1,30,"Yes"
"Slovenia",2020,"SVN",0.669754656164979,25380,1.59,31.0801299523772,53.105,81.6034,17.6,96,83,98,NA,54,1,105,1,30,"Yes"
"Slovenia",2021,"SVN",0.268851969969908,28310,1.64,31.7216916860738,53.467,81.6034,17.6,96,83,98,NA,54,1,105,1,30,"Yes"
"Slovenia",2022,"SVN",0.189424378732817,29630,1.55,32.6154688083538,53.875,81.6034,17.6,96,83,98,NA,54,1,105,1,30,"Yes"
"Slovenia",2023,"SVN",0.396216782960902,30990,1.51,33.4688828118526,53.532,81.6034,17.6,96,83,98,NA,54,1,105,1,30,"Yes"
"Spain",2015,"ESP",-0.0827492378541321,28700,1.33,27.8985100219629,52.62,83.6703,9,100,56,97,NA,53,1,112,1,15,"No"
"Spain",2016,"ESP",0.0771658726133905,27760,1.33,28.300560152026,52.485,83.6703,9,100,56,97,NA,53,1,112,1,15,"No"
"Spain",2017,"ESP",0.243134086570712,27290,1.31,28.6958690580307,52.281,83.6703,9,100,56,97,NA,53,1,112,1,15,"No"
"Spain",2018,"ESP",0.451573724507016,29530,1.26,29.0363941379669,51.872,83.6703,9,100,56,97,NA,53,1,112,1,30,"No"
"Spain",2019,"ESP",0.716697775475724,30560,1.23,29.2912365372295,52.039,83.6703,9,100,56,97,NA,53,1,112,1,30,"No"
"Spain",2020,"ESP",0.510010189620998,27410,1.18,29.5280163415616,50.922,83.6703,9,100,56,97,NA,53,1,112,1,56,"No"
"Spain",2021,"ESP",0.178046695121711,30380,1.18,29.8942224729884,52.392,83.6703,9,100,56,97,NA,53,1,112,1,84,"No"
"Spain",2022,"ESP",0.718854879160094,32610,1.16,30.4880565881728,52.567,83.6703,9,100,56,97,NA,53,1,112,1,112,"Yes"
"Spain",2023,"ESP",1.16881504089364,32940,1.12,31.2519963542807,52.842,83.6703,9,100,56,97,NA,53,1,112,1,112,"Yes"
"Sweden",2015,"SWE",1.05745468551674,57910,1.85,31.2879485730226,60.582,83.2624,8.8,100,85,100,NA,64,1,0,1,14,"Yes"
"Sweden",2016,"SWE",1.25645398510305,53980,1.85,31.5367498330485,60.713,83.2624,8.8,100,85,100,NA,64,1,0,1,14,"Yes"
"Sweden",2017,"SWE",1.34744505956262,52330,1.78,31.6718061292206,61.06,83.2624,8.8,100,85,100,NA,64,1,0,1,14,"Yes"
"Sweden",2018,"SWE",1.16164515996039,55090,1.76,31.8428077110083,61.283,83.2624,8.8,100,85,100,NA,64,1,0,1,14,"Yes"
"Sweden",2019,"SWE",1.01372226345511,56230,1.71,32.0375957516213,61.346,83.2624,8.8,100,85,100,NA,64,1,0,1,14,"Yes"
"Sweden",2020,"SWE",0.722703912882934,54680,1.67,32.2486474551443,60.624,83.2624,8.8,100,85,100,NA,64,1,0,1,14,"Yes"
"Sweden",2021,"SWE",0.600591532839468,60330,1.67,32.4952203120634,60.928,83.2624,8.8,100,85,100,NA,64,1,0,1,14,"Yes"
"Sweden",2022,"SWE",0.68058286829853,62480,1.53,32.7201622048024,61.217,83.2624,8.8,100,85,100,NA,64,1,0,1,14,"Yes"
"Sweden",2023,"SWE",0.472717863265105,60910,1.45,33.0094345926113,61.763,83.2624,8.8,100,85,100,NA,64,1,0,1,14,"Yes"
"Switzerland",2015,"CHE",1.13833715247736,86810,1.54,26.600375792311,62.36,83.9536,9.9,100,81,99,17,63,1,98,0,0,"No"
"Switzerland",2016,"CHE",1.09203117387253,83360,1.54,26.8890664365194,62.935,83.9536,9.9,100,81,99,17,63,1,98,0,0,"No"
"Switzerland",2017,"CHE",0.933155888738653,80770,1.52,27.2172858671818,62.705,83.9536,9.9,100,81,99,17,63,1,98,0,0,"No"
"Switzerland",2018,"CHE",0.736633975172522,82470,1.52,27.5986069356356,63.007,83.9536,9.9,100,81,99,17,63,1,98,0,0,"No"
"Switzerland",2019,"CHE",0.713313668444329,83160,1.48,27.9908017758454,63.079,83.9536,9.9,100,81,99,17,63,1,98,0,0,"No"
"Switzerland",2020,"CHE",0.730676195047382,81740,1.46,28.3270521862764,62.636,83.9536,9.9,100,81,99,17,63,1,98,0,0,"No"
"Switzerland",2021,"CHE",0.765501039496593,89120,1.52,28.6818891760097,62.33,83.9536,9.9,100,81,99,17,63,1,98,0,0,"No"
"Switzerland",2022,"CHE",0.829927183900371,95600,1.39,29.247291506466,61.495,83.9536,9.9,100,81,99,17,63,1,98,1,14,"No"
"Switzerland",2023,"CHE",1.25678260643691,95750,1.33,29.9970830303786,62.294,83.9536,9.9,100,81,99,17,63,1,98,1,14,"No"
"Trinidad and Tobago",2015,"TTO",0.32088962269951,20630,1.598,11.0612318006192,51.964,73.4896,25.3,40.4,54,74,NA,50,1,98,0,0,"No"
"Trinidad and Tobago",2016,"TTO",0.312772812072739,17880,1.601,11.7446169992948,51.922,73.4896,25.3,40.4,54,74,NA,50,1,98,0,0,"No"
"Trinidad and Tobago",2017,"TTO",0.202027127649021,16940,1.594,12.4502939719817,51.621,73.4896,25.3,40.4,54,74,NA,50,1,98,0,0,"No"
"Trinidad and Tobago",2018,"TTO",0.18852465203732,16800,1.588,13.0498482504105,51.338,73.4896,25.3,40.4,54,74,NA,50,1,98,0,0,"No"
"Trinidad and Tobago",2019,"TTO",0.351942101931713,17270,1.578,13.8060671978814,51.033,73.4896,25.3,40.4,54,74,NA,50,1,98,0,0,"No"
"Trinidad and Tobago",2020,"TTO",0.200680476473799,15090,1.572,14.7495908144033,49.325,73.4896,25.3,40.4,54,74,NA,50,1,98,0,0,"No"
"Trinidad and Tobago",2021,"TTO",0.0609300519200696,16330,1.559,15.4744035228847,48.879,73.4896,25.3,40.4,54,74,NA,50,1,98,0,0,"No"
"Trinidad and Tobago",2022,"TTO",-0.128266918103601,17540,1.544,16.1466090871904,50.02,73.4896,25.3,40.4,54,74,NA,50,1,98,0,0,"No"
"Trinidad and Tobago",2023,"TTO",0.124756950526578,20070,1.532,16.9054683304046,50.005,73.4896,25.3,40.4,54,74,NA,50,1,98,0,0,"No"
"Turks and Caicos Islands",2015,"TCA",4.34092296180069,23380,1.718,11.3146753587352,NA,78.0077,NA,57.5,75,NA,NA,NA,NA,NA,NA,NA,NA
"Turks and Caicos Islands",2016,"TCA",4.56566213237616,24950,1.713,11.8652535417336,NA,78.0077,NA,57.5,75,NA,NA,NA,NA,NA,NA,NA,NA
"Turks and Caicos Islands",2017,"TCA",4.08606209437612,24810,1.704,12.4033659437641,NA,78.0077,NA,57.5,75,NA,NA,NA,NA,NA,NA,NA,NA
"Turks and Caicos Islands",2018,"TCA",4.04120189777229,40630,1.677,12.9255720805017,NA,78.0077,NA,57.5,75,NA,NA,NA,NA,NA,NA,NA,NA
"Turks and Caicos Islands",2019,"TCA",3.79390439929271,35590,1.617,13.3921233959163,NA,78.0077,NA,57.5,75,NA,NA,NA,NA,NA,NA,NA,NA
"Turks and Caicos Islands",2020,"TCA",2.78709560637585,20840,1.552,13.7584202270001,NA,78.0077,NA,57.5,75,NA,NA,NA,NA,NA,NA,NA,NA
"Turks and Caicos Islands",2021,"TCA",1.91238576461203,27480,1.501,14.1234060554783,NA,78.0077,NA,57.5,75,NA,NA,NA,NA,NA,NA,NA,NA
"Turks and Caicos Islands",2022,"TCA",1.32618037626777,31880,1.477,14.5225365154276,NA,78.0077,NA,57.5,75,NA,NA,NA,NA,NA,NA,NA,NA
"Turks and Caicos Islands",2023,"TCA",0.762674129802692,34690,1.463,14.953964953965,NA,78.0077,NA,57.5,75,NA,NA,NA,NA,NA,NA,NA,NA
"United Arab Emirates",2015,"ARE",5.38380162241984,48510,1.417,1.84245439827462,48.192,82.9091,NA,NA,72,87,NA,52,0,45,0,0,"No"
"United Arab Emirates",2016,"ARE",4.93046894788046,44750,1.366,1.81781346515606,49.233,82.9091,NA,NA,72,87,NA,52,0,45,0,0,"No"
"United Arab Emirates",2017,"ARE",3.17379785893425,41390,1.35,1.80887229441966,50.926,82.9091,NA,NA,72,87,NA,52,0,45,0,0,"No"
"United Arab Emirates",2018,"ARE",1.32986873264335,43370,1.288,1.83531134154989,51.312,82.9091,NA,NA,72,87,NA,52,0,45,0,0,"No"
"United Arab Emirates",2019,"ARE",1.0545163442516,45070,1.247,1.86744698747682,54.382,82.9091,NA,NA,72,87,NA,52,0,45,0,0,"No"
"United Arab Emirates",2020,"ARE",-0.474850154644905,41100,1.289,1.91077828079465,58.18,82.9091,NA,NA,72,87,NA,52,0,45,0,0,"No"
"United Arab Emirates",2021,"ARE",1.83513009029147,42640,1.162,1.97775163351003,50.452,82.9091,NA,NA,72,87,NA,52,0,45,1,0,"Yes"
"United Arab Emirates",2022,"ARE",5.08834153373914,46070,1.148,2.00249458778694,53.057,82.9091,NA,NA,72,87,NA,52,0,45,1,0,"Yes"
"United Arab Emirates",2023,"ARE",3.97717097504667,49020,1.2,2.06871808394946,53.475,82.9091,NA,NA,72,87,NA,52,0,60,1,0,"Yes"
"United Kingdom",2015,"GBR",0.721624002974263,44400,1.8,27.6148274119397,56.703,81.3015,12,100,81,NA,NA,58,1,273,1,14,"No"
"United Kingdom",2016,"GBR",0.79421971482011,42960,1.79,27.9357658270104,57.05,81.3015,12,100,81,NA,NA,58,1,42,1,14,"Yes"
"United Kingdom",2017,"GBR",0.545706020084833,41720,1.74,28.2812702483576,57.248,81.3015,12,100,81,NA,NA,58,1,42,1,14,"Yes"
"United Kingdom",2018,"GBR",0.488451313281444,42130,1.68,28.6623391144953,57.514,81.3015,12,100,81,NA,NA,58,1,42,1,14,"Yes"
"United Kingdom",2019,"GBR",0.514596380840432,43370,1.632,29.0585518127533,58.009,81.3015,12,100,81,NA,NA,58,1,42,1,14,"Yes"
"United Kingdom",2020,"GBR",0.169447088341033,38950,1.571,29.3337816380253,58.246,81.3015,12,100,81,NA,NA,58,1,42,1,14,"Yes"
"United Kingdom",2021,"GBR",0.358937930235741,45580,1.583,29.5030172797067,58,81.3015,12,100,81,NA,NA,58,1,42,1,14,"Yes"
"United Kingdom",2022,"GBR",0.921336799385098,49080,1.56,29.8395129838191,57.703,81.3015,12,100,81,NA,NA,58,1,42,1,14,"Yes"
"United Kingdom",2023,"GBR",1.30497972307431,48560,1.56,30.3666928153824,57.365,81.3015,12,100,81,NA,NA,58,1,42,1,14,"Yes"
"United States",2015,"USA",0.797904713382564,56040,1.8435,21.5197559000692,55.938,79.3043,19.1,NA,95,97,15,57,0,0,0,0,"No"
"United States",2016,"USA",0.785625485688815,56990,1.8205,22.0373346516862,56.095,79.3043,19.1,NA,95,97,15,57,0,0,0,0,"No"
"United States",2017,"USA",0.692906252591617,59060,1.7655,22.5932962845748,56.395,79.3043,19.1,NA,95,97,15,57,0,0,0,0,"No"
"United States",2018,"USA",0.586433075122573,63230,1.7295,23.1963174833129,56.471,79.3043,19.1,NA,95,97,15,57,0,0,0,0,"No"
"United States",2019,"USA",0.515108555014533,66010,1.706,23.8484503417279,56.868,79.3043,19.1,NA,95,97,15,57,0,0,1,0,"Yes"
"United States",2020,"USA",0.408427566758519,64940,1.6415,24.5240791836459,55.704,79.3043,19.1,NA,95,97,15,57,0,0,1,0,"Yes"
"United States",2021,"USA",0.157317408951545,71490,1.664,25.1969129173767,55.632,79.3043,19.1,NA,95,97,15,57,0,0,1,0,"Yes"
"United States",2022,"USA",0.575744520494521,77060,1.6565,25.9509134829008,56.03,79.3043,19.1,NA,95,97,15,57,0,0,1,0,"Yes"
"United States",2023,"USA",0.83149318773707,80710,1.6165,26.8291040414794,56.602,79.3043,19.1,NA,95,97,15,57,0,0,1,0,"Yes"
"Uruguay",2015,"URY",0.347483697847475,17070,2.041,22.7409882857073,56.3,78.1385,19.4,100,38,76,20,57,1,98,1,6,"No"
"Uruguay",2016,"URY",0.333941294134426,16490,1.966,22.8498896541761,56.341,78.1385,19.4,100,38,76,20,57,1,98,1,10,"No"
"Uruguay",2017,"URY",0.270549143036717,16720,1.824,22.9867139174726,56.059,78.1385,19.4,100,38,76,20,57,1,98,1,13,"No"
"Uruguay",2018,"URY",0.179744266709225,17700,1.681,23.169081543568,55.954,78.1385,19.4,100,38,76,20,57,1,98,1,13,"No"
"Uruguay",2019,"URY",0.0786838170441181,18390,1.567,23.3802318354749,56.217,78.1385,19.4,100,38,76,20,57,1,98,1,13,"No"
"Uruguay",2020,"URY",0.0518527053450753,16130,1.497,23.6267185294577,54.411,78.1385,19.4,100,38,76,20,57,1,98,1,13,"No"
"Uruguay",2021,"URY",-0.0668956092956434,16220,1.446,23.7906310119016,56.08,78.1385,19.4,100,38,76,20,57,1,98,1,13,"No"
"Uruguay",2022,"URY",-0.170369337727093,17910,1.425,23.9030382819188,55.656,78.1385,19.4,100,38,76,20,57,1,98,1,13,"No"
"Uruguay",2023,"URY",-0.0835522251458198,19850,1.409,24.141051065381,57.276,78.1385,19.4,100,38,76,20,57,1,98,1,13,"No"
